mp-5061,222.26628294672025
mp-27419,170.2596873209435
mp-9384,140.8172643802743
mp-697096,102.98094098249737
mp-10044,34.27589353549108
mp-5020,101.0904140591238
mp-571093,73.4650756293613
mp-22898,49.26993399195686
mp-862631,98.75574431576915
mp-1700,30.431088569585388
mp-1009792,36.08548344320595
mp-31451,70.65747639601858
mp-2784,72.59416958940467
mp-1541,39.334350964284404
mp-867193,98.48083955325787
mp-2286,65.20265690148335
mp-22913,48.34198260671061
mp-1500,48.05609212098447
mp-23251,49.05398413646458
mp-644203,83.14408978684042
mp-1009750,37.39864449539645
mp-1008680,69.2851029507036
mp-37906,54.61361666429465
mp-9274,196.48542329455805
mp-8062,27.212485565764638
mp-961684,68.89648079073986
mp-31149,114.20219608727115
mp-10182,64.99031634212074
mp-2530,67.24048478845307
mp-22899,47.816282692307055
mp-23949,85.59575268093069
mp-30373,49.553936915868064
mp-2176,48.07504327755116
mp-24721,39.1741650502731
mp-22925,49.10857865768072
mp-10760,47.06175179123648
mp-9273,195.66291550984602
mp-569779,70.82264087372872
mp-23295,49.00863379435623
mp-1009813,44.77378378221376
mp-1550,41.23022925368456
mp-13033,46.97059528928705
mp-1784,48.66302430156201
mp-22914,47.2744345037488
mp-4482,96.44332140190262
mp-7575,57.292647880936016
mp-23870,34.38018830933126
mp-2624,45.54350625255106
mp-30460,71.96656167042839
mp-570485,72.93385076407898
mp-3432,69.68266786710115
mp-961682,70.31154164701802
mp-8402,109.81855228604
mp-632319,40.94087660969025
mp-7173,70.76704767534733
mp-961657,68.91427822354696
mp-2074,87.7672271057407
mp-1008223,47.5028955688963
mp-830,35.47432844584149
mp-23703,26.88462490297774
mp-2691,48.137517722861766
mp-866291,48.89368479030133
mp-3038,160.9928606894492
mp-7581,68.52587733335258
mp-13032,43.881195137325875
mp-961698,65.71226128487878
mp-2490,43.62769869748685
mp-1087,47.28688508815077
mp-5928,150.83873006452643
mp-1479,29.3029711544909
mp-2469,46.30288985201901
mp-22916,48.593766744028215
mp-24084,37.854933846853235
mp-13031,45.99636794381201
mp-567636,67.59184258505628
mp-643279,117.8919938086145
mp-11718,48.12770885311149
mp-961678,69.35026779769954
mp-2667,49.66233355887221
mp-961711,68.56565812415465
mp-5967,68.24954115499989
mp-2172,44.13731320767071
mp-961706,66.59853413105385
mp-11715,155.49432718605038
mp-23737,72.72367320887166
mp-23222,89.27225855966705
mp-573697,49.21571804189863
mp-684580,49.10856926209998
mp-19734,170.30246535903999
mp-30459,70.71810356788482
mp-23259,47.14492818124411
mp-9657,87.64425330277288
mp-7188,64.30127406573011
mp-999549,45.219002509729066
mp-643002,115.90326538613255
mp-23054,102.7061526045861
mp-1986,40.22345376360443
mp-961659,66.78894720004655
mp-1519,48.23429168360192
mp-570213,69.79975905579964
mp-924130,69.00772387424092
mp-10695,44.974815292183074
mp-13099,40.36809490439013
mp-12558,67.0246936542624
mp-867169,98.36220382827858
mp-1002164,32.98816511358197
mp-997618,37.32508318502872
mp-252,41.08032546234118
mp-7906,151.56083644409017
mp-23268,48.95888787904872
mp-32880,48.341921187741
mp-2894,71.3468226783824
mp-1008786,47.99706298765563
mp-1009894,38.178639810300986
mp-4452,157.2370904439477
mp-20351,45.220590252369945
mp-867168,98.22808823153933
mp-961673,67.83266306328399
mp-422,35.99382605456471
mp-4809,157.9146495003121
mp-1009820,36.8865799244945
mp-23818,70.95057186084803
mp-690785,116.02682694608934
mp-13610,174.5098621800231
