mae: 1.600401
r2_score: 0.843720
mae: 14.641872
r2_score: 0.004847
mae: 50.168179
r2_score: 0.652128
mae: 34.001225
r2_score: 0.771643
mae: 18.622694
r2_score: 0.524707
mae: 29.052183
r2_score: 0.480525
mae: 34.198105
r2_score: 0.597900
mae: 29.833813
r2_score: 0.456723
mae: 24.485622
r2_score: 0.829977
mae: 27.278013
r2_score: 0.946742
mae: 14.612002
r2_score: 0.559691
mae: 32.112770
r2_score: 0.704237
mae: 31.843451
r2_score: 0.771313
mae: 22.209688
r2_score: 0.921898
mae: 11.826566
r2_score: 0.495223
mae: 39.202938
r2_score: 0.698810
mae: 34.395714
r2_score: 0.448728
mae: 29.536142
r2_score: 0.798129
mae: 24.656784
r2_score: 0.732947
mae: 20.983849
r2_score: 0.745502
mae: 32.247017
r2_score: 0.691327
mae: 35.325340
r2_score: 0.399586
mae: 30.588491
r2_score: 0.736205
mae: 21.496758
r2_score: 0.585917
mae: 19.707592
r2_score: 0.900229
mae: 22.426453
r2_score: 0.648801
mae: 36.459068
r2_score: 0.343848
mae: 33.905094
r2_score: 0.534333
mae: 31.410738
r2_score: 0.363836
mae: 24.130037
r2_score: 0.344109
mae: 46.543278
r2_score: 0.690038
mae: 37.420101
r2_score: -0.074538
mae: 37.144279
r2_score: 0.855183
mae: 0.370939
r2_score: 0.758731
mae: 0.502249
r2_score: 0.828934
mae: 0.400756
r2_score: 0.554652
mae: 0.571155
r2_score: 0.856693
mae: 0.535624
r2_score: 0.885918
mae: 0.402780
r2_score: 0.850885
mae: 0.446430
r2_score: 0.766751
mae: 0.391380
r2_score: 0.696893
mae: 0.529852
r2_score: 0.133457
mae: 0.850305
r2_score: 0.634169
mae: 0.608663
r2_score: 0.787591
mae: 0.513926
r2_score: 0.809062
mae: 0.446117
r2_score: 0.105947
mae: 0.825782
r2_score: -0.560017
mae: 0.955894
r2_score: 0.768082
mae: 0.364551
r2_score: 0.466781
mae: 0.609770
r2_score: 0.792100
mae: 0.438368
r2_score: 0.575535
mae: 0.634476
r2_score: -0.121644
mae: 1.046320
r2_score: 0.760595
mae: 0.505593
r2_score: 0.779433
mae: 0.466896
r2_score: 0.739578
mae: 0.475331
r2_score: 0.678716
mae: 0.580618
r2_score: 0.825918
mae: 0.555964
r2_score: 0.885707
mae: 0.304378
r2_score: 0.921320
mae: 0.297806
r2_score: 0.926331
mae: 0.279588
r2_score: 0.711541
mae: 0.574083
r2_score: 0.935017
mae: 0.341976
r2_score: 0.885582
mae: 0.330950
r2_score: 0.898110
mae: 0.287089
r2_score: 0.883247
mae: 0.348444
r2_score: 0.655330
mae: 0.551602
r2_score: 0.925074
mae: 0.370949
r2_score: 0.911490
mae: 0.305897
r2_score: 0.940159
mae: 0.297349
r2_score: 0.837771
mae: 0.360572
r2_score: 0.688275
mae: 0.601760
r2_score: 0.919336
mae: 0.367536
r2_score: 0.903192
mae: 0.302877
r2_score: 0.921058
mae: 0.316033
r2_score: 0.858131
mae: 0.378412
r2_score: 0.773512
mae: 0.537747
r2_score: 0.876773
mae: 0.443594
r2_score: 0.878223
mae: 0.321555
r2_score: 0.884175
mae: 0.318616
r2_score: 0.798228
mae: 0.371266
r2_score: 0.667612
mae: 0.568497
r2_score: 0.950208
mae: 0.314102
r2_score: 0.858814
mae: 0.326283
r2_score: 0.883552
mae: 0.346703
r2_score: 0.870653
mae: 0.337399
r2_score: 0.740321
mae: 0.534134
r2_score: 0.929017
mae: 0.343394
r2_score: 0.888698
mae: 0.328389
r2_score: 0.899665
mae: 0.297617
r2_score: 0.839795
mae: 0.379881
r2_score: 0.766809
mae: 0.559757
r2_score: 0.941316
mae: 0.333950
r2_score: 0.891720
mae: 0.297957
r2_score: 0.923028
mae: 0.311671
r2_score: 0.859419
mae: 0.325644
r2_score: 0.746942
mae: 0.517682
r2_score: 0.928709
mae: 0.366511
r2_score: 0.925754
mae: 0.281515
r2_score: 0.892488
mae: 0.306035
r2_score: 0.885258
mae: 0.329119
r2_score: 0.640977
mae: 0.593533
r2_score: 0.926276
mae: 0.347374
r2_score: 0.746881
mae: 0.511828
r2_score: 0.895494
mae: 0.413299
r2_score: 0.832560
mae: 0.429866
r2_score: 0.669775
mae: 0.609876
r2_score: 0.434647
mae: 0.833506
r2_score: 0.734731
mae: 0.476767
r2_score: 0.804965
mae: 0.450808
r2_score: 0.855612
mae: 0.352556
r2_score: 0.651103
mae: 0.596552
r2_score: 0.185077
mae: 1.006633
r2_score: 0.628845
mae: 0.501093
r2_score: 0.174177
mae: 0.685853
r2_score: 0.533794
mae: 0.491291
r2_score: 0.153143
mae: 0.814169
r2_score: 0.690963
mae: 0.680192
r2_score: 0.769183
mae: 0.459654
r2_score: 0.427104
mae: 0.629122
r2_score: 0.818945
mae: 0.394253
r2_score: 0.641376
mae: 0.607540
r2_score: 0.434569
mae: 0.776150
r2_score: 0.768895
mae: 0.488258
r2_score: 0.387777
mae: 0.699850
r2_score: 0.752410
mae: 0.471775
r2_score: 0.512666
mae: 0.562400
r2_score: -0.093486
mae: 0.936191
r2_score: 0.843165
mae: 0.407330
r2_score: 0.766210
mae: 0.514738
r2_score: 0.749360
mae: 0.447940
r2_score: 0.653104
mae: 0.628062
r2_score: 0.620115
mae: 0.750735
r2_score: 0.861267
mae: 0.380709
r2_score: 0.578141
mae: 0.620414
r2_score: 0.811853
mae: 0.430752
r2_score: 0.662027
mae: 0.586877
r2_score: 0.692672
mae: 0.710362
r2_score: 0.760743
mae: 0.447772
r2_score: 0.841834
mae: 0.469158
r2_score: 0.800443
mae: 0.428542
r2_score: 0.508699
mae: 0.694726
r2_score: 0.683033
mae: 0.702315
r2_score: 0.794842
mae: 0.438200
r2_score: 0.655445
mae: 0.522087
r2_score: 0.805809
mae: 0.418422
r2_score: 0.383328
mae: 0.647634
r2_score: 0.170271
mae: 1.064914
r2_score: 0.844102
mae: 0.374786
r2_score: 0.547447
mae: 0.640963
r2_score: 0.776044
mae: 0.460582
r2_score: 0.685411
mae: 0.629498
r2_score: 0.683007
mae: 0.650028
r2_score: 0.801225
mae: 0.433544
r2_score: 0.913083
mae: 0.372686
r2_score: 0.776510
mae: 0.418450
r2_score: 0.546245
mae: 0.688693
r2_score: 0.775643
mae: 0.624102
r2_score: 0.837346
mae: 0.338026
r2_score: 0.678280
mae: 0.567947
r2_score: 0.678938
mae: 0.486924
r2_score: 0.608588
mae: 0.594964
r2_score: -0.125347
mae: 1.192002
r2_score: 0.823695
mae: 0.410550
r2_score: 0.858606
mae: 0.437691
r2_score: 0.771449
mae: 0.410538
r2_score: 0.497667
mae: 0.624575
r2_score: 0.852573
mae: 0.538258
r2_score: 0.636578
mae: 27.308725
r2_score: 0.511218
mae: 20.140783
r2_score: 0.917699
mae: 20.553940
r2_score: 0.854010
mae: 24.579723
r2_score: 0.744035
mae: 22.592020
r2_score: 0.568487
mae: 31.149107
r2_score: 0.343514
mae: 21.224512
r2_score: 0.314491
mae: 56.084511
r2_score: 0.609151
mae: 41.609798
r2_score: 0.080650
mae: 37.030689
r2_score: 0.732042
mae: 25.127460
r2_score: 0.636913
mae: 23.796715
r2_score: 0.359962
mae: 44.518654
r2_score: 0.679898
mae: 34.004623
r2_score: 0.367989
mae: 32.661869
r2_score: 0.826276
mae: 20.299446
r2_score: 0.286495
mae: 24.715540
r2_score: 0.320783
mae: 46.221001
r2_score: 0.704148
mae: 35.116993
r2_score: 0.191736
mae: 36.309296
r2_score: 0.884904
mae: 16.742783
r2_score: 0.416969
mae: 21.249338
r2_score: 0.563998
mae: 46.187500
r2_score: 0.503812
mae: 45.232723
r2_score: 0.489773
mae: 28.051172
r2_score: 0.835130
mae: 20.411089
r2_score: 0.515132
mae: 19.834396
r2_score: 0.959692
mae: 14.355236
r2_score: 0.877597
mae: 23.022715
r2_score: 0.838336
mae: 18.482553
r2_score: 0.700239
mae: 24.154682
r2_score: 0.308865
mae: 21.974197
r2_score: 0.476866
mae: 49.169151
r2_score: 0.733265
mae: 33.720665
r2_score: 0.648645
mae: 22.699043
r2_score: 0.777747
mae: 21.181738
r2_score: 0.806470
mae: 18.590334
r2_score: 0.595216
mae: 41.696346
r2_score: 0.743158
mae: 31.061773
r2_score: 0.416859
mae: 28.355064
r2_score: 0.687257
mae: 25.669374
r2_score: 0.389153
mae: 25.740715
r2_score: 0.800225
mae: 35.601059
r2_score: 0.699499
mae: 36.494598
r2_score: 0.185609
mae: 33.648533
r2_score: 0.861360
mae: 19.506908
r2_score: 0.574532
mae: 22.584641
r2_score: 0.623748
mae: 37.391758
r2_score: 0.680871
mae: 35.461815
r2_score: 0.497716
mae: 28.260887
r2_score: 0.492063
mae: 32.877399
r2_score: 0.951306
mae: 10.481854
r2_score: 0.913481
mae: 20.373466
r2_score: 0.856095
mae: 21.260181
r2_score: 0.883826
mae: 14.074981
r2_score: 0.845564
mae: 18.259872
r2_score: 0.803871
mae: 18.041616
r2_score: 0.845421
mae: 27.476208
r2_score: 0.674888
mae: 35.413555
r2_score: 0.509308
mae: 27.060387
r2_score: 0.914672
mae: 17.297358
r2_score: 0.944635
mae: 10.468734
r2_score: 0.624070
mae: 35.605946
r2_score: 0.562175
mae: 41.465767
r2_score: 0.175443
mae: 33.563637
r2_score: 0.862415
mae: 17.829247
r2_score: 0.904048
mae: 11.715655
r2_score: 0.837176
mae: 28.756601
r2_score: 0.694236
mae: 31.857248
r2_score: 0.477537
mae: 30.075369
r2_score: 0.846696
mae: 0.388693
r2_score: 0.885270
mae: 0.332009
r2_score: 0.888870
mae: 0.340715
r2_score: 0.825160
mae: 0.467323
r2_score: 0.916653
mae: 0.414565
r2_score: 0.937830
mae: 0.237094
r2_score: 0.909411
mae: 0.298696
r2_score: 0.883366
mae: 0.324248
r2_score: 0.736273
mae: 0.582939
r2_score: 0.919557
mae: 0.416331
r2_score: 0.926886
mae: 0.238302
r2_score: 0.952959
mae: 0.293355
r2_score: 0.832038
mae: 0.356905
r2_score: 0.759118
mae: 0.541660
r2_score: 0.918450
mae: 0.412428
r2_score: 0.916730
mae: 0.297106
r2_score: 0.877163
mae: 0.345751
r2_score: 0.873269
mae: 0.331081
r2_score: 0.731436
mae: 0.536593
r2_score: 0.916695
mae: 0.375305
r2_score: 0.855233
mae: 0.372796
r2_score: 0.919112
mae: 0.317194
r2_score: 0.838478
mae: 0.369253
r2_score: 0.562354
mae: 0.561441
r2_score: 0.916943
mae: 0.418137
r2_score: 0.850532
mae: 0.369023
r2_score: 0.915213
mae: 0.304105
r2_score: 0.833440
mae: 0.393199
r2_score: 0.830974
mae: 0.516317
r2_score: 0.937543
mae: 0.344528
r2_score: 0.805715
mae: 0.425380
r2_score: 0.913803
mae: 0.328794
r2_score: 0.782326
mae: 0.369198
r2_score: 0.744508
mae: 0.564607
r2_score: 0.916451
mae: 0.380862
r2_score: 0.831561
mae: 0.354733
r2_score: 0.886658
mae: 0.359606
r2_score: 0.841009
mae: 0.398035
r2_score: 0.475953
mae: 0.590308
r2_score: 0.910967
mae: 0.414697
r2_score: 0.927783
mae: 0.281955
r2_score: 0.884859
mae: 0.304593
r2_score: 0.848684
mae: 0.352126
r2_score: 0.757628
mae: 0.535141
r2_score: 0.927242
mae: 0.369367
r2_score: 0.875134
mae: 0.349507
r2_score: 0.891128
mae: 0.344843
r2_score: 0.834655
mae: 0.365841
r2_score: 0.752021
mae: 0.538280
r2_score: 0.924898
mae: 0.374051
r2_score: 0.655057
mae: 27.653921
r2_score: 0.345372
mae: 24.537832
r2_score: 0.475889
mae: 43.033688
r2_score: 0.630571
mae: 37.865883
r2_score: 0.295384
mae: 31.857473
r2_score: 0.785173
mae: 20.453463
r2_score: 0.597074
mae: 17.576454
r2_score: 0.725548
mae: 35.086605
r2_score: 0.747961
mae: 31.507168
r2_score: 0.144803
mae: 30.650391
r2_score: 0.879272
mae: 0.326094
r2_score: 0.929366
mae: 0.336909
r2_score: 0.878357
mae: 0.373727
r2_score: 0.713816
mae: 0.538936
r2_score: 0.885481
mae: 0.467167
r2_score: 0.845996
mae: 0.412512
r2_score: 0.878109
mae: 0.369210
r2_score: 0.847916
mae: 0.352620
r2_score: 0.674634
mae: 0.526000
r2_score: 0.885480
mae: 0.434452
r2_score: 0.801325
mae: 0.469713
r2_score: 0.804786
mae: 0.436630
r2_score: 0.917273
mae: 0.318879
r2_score: 0.821656
mae: 0.443891
r2_score: 0.883084
mae: 0.487501
r2_score: 0.829058
mae: 0.380179
r2_score: 0.927460
mae: 0.303058
r2_score: 0.884377
mae: 0.364695
r2_score: 0.778838
mae: 0.520118
r2_score: 0.938352
mae: 0.347458
r2_score: 0.569369
mae: 0.074962
r2_score: 0.289546
mae: 0.090360
r2_score: 0.480086
mae: 0.129625
r2_score: -0.175591
mae: 20.339254
r2_score: 0.263646
mae: 13.529868
r2_score: 0.842511
mae: 7.955636
r2_score: 0.862005
mae: 10.578487
r2_score: 0.890778
mae: 8.119438
r2_score: -0.791788
mae: 26.656443
r2_score: 0.265471
mae: 15.633129
r2_score: 0.620823
mae: 13.646881
r2_score: 0.507553
mae: 17.286510
r2_score: 0.884272
mae: 7.013496
r2_score: -0.365565
mae: 23.388222
r2_score: 0.234674
mae: 16.753199
r2_score: 0.829667
mae: 8.808407
r2_score: 0.716097
mae: 16.161644
r2_score: 0.749254
mae: 14.417523
r2_score: -0.315980
mae: 18.216829
r2_score: 0.126791
mae: 19.883766
r2_score: 0.928287
mae: 6.318217
r2_score: 0.884095
mae: 7.955400
r2_score: 0.932909
mae: 6.860282
r2_score: 0.205454
mae: 23.130730
r2_score: -0.155108
mae: 25.847462
r2_score: 0.590804
mae: 16.429214
r2_score: 0.730156
mae: 14.587820
r2_score: 0.788146
mae: 13.135788
r2_score: 0.837252
mae: 0.450453
r2_score: 0.501540
mae: 0.562647
r2_score: 0.760012
mae: 0.395293
r2_score: 0.648129
mae: 0.573175
r2_score: -0.004637
mae: 0.912982
r2_score: 0.830334
mae: 0.418316
r2_score: 0.702218
mae: 0.565523
r2_score: 0.799871
mae: 0.470373
r2_score: 0.571145
mae: 0.668009
r2_score: -2.865308
mae: 1.388923
r2_score: 0.859464
mae: 0.400472
r2_score: 0.626855
mae: 0.482241
r2_score: 0.807097
mae: 0.414737
r2_score: 0.550638
mae: 0.643839
r2_score: 0.644968
mae: 0.802287
r2_score: 0.576876
mae: 13.884741
r2_score: 0.298955
mae: 17.636383
r2_score: 0.702263
mae: 11.318744
r2_score: 0.778305
mae: 13.657064
r2_score: 0.769204
mae: 11.982369
r2_score: 0.043074
mae: 23.155203
r2_score: 0.159104
mae: 20.383551
r2_score: 0.590393
mae: 12.353111
r2_score: 0.817127
mae: 10.089696
r2_score: 0.670082
mae: 15.437099
r2_score: 0.173924
mae: 20.755671
r2_score: 0.185457
mae: 17.144159
r2_score: 0.697893
mae: 12.109799
r2_score: 0.910010
mae: 7.994968
r2_score: 0.784418
mae: 12.033187
r2_score: 0.326923
mae: 16.519991
r2_score: 0.158397
mae: 15.604108
r2_score: 0.705433
mae: 10.097662
r2_score: 0.787961
mae: 11.540043
r2_score: 0.665433
mae: 13.591369
r2_score: 0.136426
mae: 19.412998
r2_score: 0.085839
mae: 16.090052
r2_score: 0.794504
mae: 9.607386
r2_score: 0.871948
mae: 9.183817
r2_score: 0.732072
mae: 14.305055
r2_score: 0.173007
mae: 15.224487
r2_score: 0.165310
mae: 18.090548
r2_score: 0.525821
mae: 14.295886
r2_score: 0.854859
mae: 9.417276
r2_score: 0.786862
mae: 11.735278
r2_score: 0.318264
mae: 13.879504
r2_score: -0.179203
mae: 19.066225
r2_score: 0.609805
mae: 14.110027
r2_score: 0.891643
mae: 9.425740
r2_score: 0.716466
mae: 13.613202
r2_score: 0.359052
mae: 18.136032
r2_score: 0.407967
mae: 14.105824
r2_score: 0.515451
mae: 13.425646
r2_score: 0.790751
mae: 12.787829
r2_score: 0.850899
mae: 11.383569
r2_score: -0.508487
mae: 21.679089
r2_score: 0.232706
mae: 11.021640
r2_score: 0.899186
mae: 7.233784
r2_score: 0.902043
mae: 8.182829
r2_score: 0.934142
mae: 7.323164
r2_score: -0.092904
mae: 17.793266
r2_score: 0.378084
mae: 12.345773
r2_score: 0.898985
mae: 7.534412
r2_score: 0.806443
mae: 11.244706
r2_score: 0.822935
mae: 10.325326
r2_score: -0.184187
mae: 22.331623
r2_score: 0.382253
mae: 11.330526
r2_score: 0.913734
mae: 5.953774
r2_score: 0.752787
mae: 12.412754
r2_score: 0.846827
mae: 8.282207
r2_score: -0.820453
mae: 21.176626
r2_score: 0.408675
mae: 12.390766
r2_score: 0.850599
mae: 7.871912
r2_score: 0.868416
mae: 9.128954
r2_score: 0.939683
mae: 6.258079
r2_score: -1.008020
mae: 24.141241
r2_score: 0.344176
mae: 12.455437
r2_score: 0.858570
mae: 8.621478
r2_score: 0.849904
mae: 9.588980
r2_score: 0.954291
mae: 6.626585
r2_score: -0.235912
mae: 19.024647
r2_score: 0.055672
mae: 21.518574
r2_score: 0.784469
mae: 9.246171
r2_score: 0.551086
mae: 14.698412
r2_score: 0.848547
mae: 8.513135
r2_score: -0.535366
mae: 25.306850
r2_score: 0.475105
mae: 13.934057
r2_score: 0.926937
mae: 6.410378
r2_score: 0.767158
mae: 11.372568
r2_score: 0.897478
mae: 7.205563
r2_score: -0.598604
mae: 23.742775
r2_score: 0.273757
mae: 13.353172
r2_score: 0.811992
mae: 9.366632
r2_score: 0.807289
mae: 9.534585
r2_score: 0.903716
mae: 8.141187
r2_score: -0.172298
mae: 20.355684
r2_score: 0.339367
mae: 13.647688
r2_score: 0.929268
mae: 5.773880
r2_score: 0.857878
mae: 9.547373
r2_score: 0.918515
mae: 7.041750
r2_score: -0.349650
mae: 23.677485
r2_score: 0.259833
mae: 13.235718
r2_score: 0.805106
mae: 9.721308
r2_score: 0.857969
mae: 11.370994
r2_score: 0.832594
mae: 10.334688
r2_score: -0.679098
mae: 23.293955
r2_score: 0.321726
mae: 13.592134
r2_score: 0.889682
mae: 6.825964
r2_score: 0.805078
mae: 11.966203
r2_score: 0.871333
mae: 8.824143
r2_score: 0.350722
mae: 15.348001
r2_score: 0.193198
mae: 10.978978
r2_score: 0.857595
mae: 6.926690
r2_score: 0.811907
mae: 10.225044
r2_score: 0.911486
mae: 8.210525
r2_score: -0.300514
mae: 21.975517
r2_score: 0.327743
mae: 11.605335
r2_score: 0.902063
mae: 6.924440
r2_score: 0.818975
mae: 9.880549
r2_score: 0.966548
mae: 5.051599
r2_score: -0.503521
mae: 21.704273
r2_score: 0.376281
mae: 12.405432
r2_score: 0.921717
mae: 6.812723
r2_score: 0.870123
mae: 10.230473
r2_score: 0.916078
mae: 7.285202
r2_score: -0.137846
mae: 23.088413
r2_score: 0.292391
mae: 13.794364
r2_score: 0.872046
mae: 7.579714
r2_score: 0.938991
mae: 6.404130
r2_score: 0.937131
mae: 7.468840
r2_score: -0.623338
mae: 23.367439
r2_score: 0.156112
mae: 14.069058
r2_score: 0.849830
mae: 7.617624
r2_score: 0.806329
mae: 13.225219
r2_score: 0.878482
mae: 9.865802
r2_score: -0.392084
mae: 25.415173
r2_score: 0.513108
mae: 11.144824
r2_score: 0.809075
mae: 10.248745
r2_score: 0.107951
mae: 23.391438
r2_score: 0.841503
mae: 10.369063
r2_score: -0.617187
mae: 22.047108
r2_score: 0.365795
mae: 12.877441
r2_score: 0.882426
mae: 7.068278
r2_score: 0.674229
mae: 13.648308
r2_score: 0.903264
mae: 7.311285
r2_score: -0.382894
mae: 22.395998
r2_score: 0.424383
mae: 11.320959
r2_score: 0.920093
mae: 6.185775
r2_score: 0.862164
mae: 8.468446
r2_score: 0.948908
mae: 6.474600
r2_score: 0.144058
mae: 2.979247
r2_score: 0.478086
mae: 1.945098
r2_score: 0.394006
mae: 3.281422
r2_score: 0.481722
mae: 3.343351
r2_score: 0.311401
mae: 2.910849
r2_score: 0.686058
mae: 8.419262
r2_score: 0.878915
mae: 4.551792
r2_score: 0.450318
mae: 7.335914
r2_score: 0.907807
mae: 3.097265
r2_score: 0.908401
mae: 7.405384
r2_score: 0.760013
mae: 8.758246
r2_score: 0.572224
mae: 5.307524
r2_score: 0.372343
mae: 7.148005
r2_score: 0.883059
mae: 3.280634
r2_score: 0.831889
mae: 8.761849
r2_score: -0.045402
mae: 15.366544
r2_score: -0.114417
mae: 9.457409
r2_score: -0.205858
mae: 11.116226
r2_score: 0.033493
mae: 5.780066
r2_score: -0.088353
mae: 18.116016
r2_score: -0.044531
mae: 15.366544
r2_score: -0.087858
mae: 9.279277
r2_score: 0.488495
mae: 10.175607
r2_score: -0.071108
mae: 6.224591
r2_score: -0.088524
mae: 18.115675
r2_score: 0.164547
mae: 13.136319
r2_score: 0.419917
mae: 6.107396
r2_score: 0.733192
mae: 5.316386
r2_score: 0.931024
mae: 2.436260
r2_score: 0.215964
mae: 15.419338
r2_score: 0.694846
mae: 7.905711
r2_score: 0.804330
mae: 5.288948
r2_score: -0.060816
mae: 8.607672
r2_score: 0.902736
mae: 3.103060
r2_score: 0.845804
mae: 8.722637
r2_score: 0.706103
mae: 9.072556
r2_score: 0.580796
mae: 4.971006
r2_score: 0.469879
mae: 6.959980
r2_score: 0.836321
mae: 3.091861
r2_score: 0.881974
mae: 7.867279
r2_score: 0.627854
mae: 9.100554
r2_score: 0.659093
mae: 5.376215
r2_score: -1.397761
mae: 10.834925
r2_score: 0.791413
mae: 3.364826
r2_score: 0.846861
mae: 7.645245
r2_score: 0.833990
mae: 8.184270
r2_score: 0.827722
mae: 4.855942
r2_score: 0.798314
mae: 4.843594
r2_score: 0.841275
mae: 3.151550
r2_score: 0.855013
mae: 8.671651
r2_score: 0.740948
mae: 8.491583
r2_score: 0.775451
mae: 4.678796
r2_score: 0.695058
mae: 6.221989
r2_score: 0.882599
mae: 3.453770
r2_score: 0.867877
mae: 7.876656
r2_score: 0.659545
mae: 8.821415
r2_score: 0.741069
mae: 5.781378
r2_score: 0.760641
mae: 5.448065
r2_score: 0.859925
mae: 3.176337
r2_score: 0.907052
mae: 7.682365
r2_score: 0.706199
mae: 8.713832
r2_score: 0.828480
mae: 4.545788
r2_score: -0.682443
mae: 8.640954
r2_score: 0.877725
mae: 3.042194
r2_score: 0.860254
mae: 8.279487
r2_score: 0.605654
mae: 9.607070
r2_score: 0.724414
mae: 5.376890
r2_score: 0.675430
mae: 6.127178
r2_score: 0.845210
mae: 3.183169
r2_score: 0.859716
mae: 8.074104
r2_score: 0.924040
mae: 7.399150
r2_score: 0.755228
mae: 5.400258
r2_score: 0.580773
mae: 7.430067
r2_score: 0.902571
mae: 3.555311
r2_score: 0.889765
mae: 7.764456
r2_score: 0.589094
mae: 9.619898
r2_score: 0.454892
mae: 5.814505
r2_score: -0.915371
mae: 8.856818
r2_score: 0.906751
mae: 3.159916
r2_score: 0.881379
mae: 8.361546
r2_score: 0.853963
mae: 0.309207
r2_score: 0.795957
mae: 0.403232
r2_score: 0.648620
mae: 0.540215
r2_score: 0.527309
mae: 0.584460
r2_score: 0.803154
mae: 0.393543
r2_score: 0.715796
mae: 0.710687
r2_score: 0.774001
mae: 0.698370
r2_score: 0.648375
mae: 1.179328
r2_score: 0.567733
mae: 1.113793
r2_score: 0.783255
mae: 0.638739
r2_score: 0.606989
mae: 0.801968
r2_score: 0.894808
mae: 0.582819
r2_score: 0.564425
mae: 1.205242
r2_score: 0.551397
mae: 1.175321
r2_score: 0.727787
mae: 0.696448
r2_score: 0.682617
mae: 0.745277
r2_score: 0.824560
mae: 0.714879
r2_score: 0.479438
mae: 1.381075
r2_score: 0.706664
mae: 1.024278
r2_score: 0.786814
mae: 0.567009
r2_score: 0.749894
mae: 0.607361
r2_score: 0.865855
mae: 0.629441
r2_score: 0.584236
mae: 1.169901
r2_score: 0.502002
mae: 1.179792
r2_score: 0.747715
mae: 0.714494
r2_score: 0.800316
mae: 0.346709
r2_score: 0.554062
mae: 0.566926
r2_score: 0.684918
mae: 0.537456
r2_score: 0.380515
mae: 0.657374
r2_score: 0.810914
mae: 0.435006
r2_score: 0.803786
mae: 0.356663
r2_score: 0.613075
mae: 0.488609
r2_score: 0.569434
mae: 0.582878
r2_score: 0.612484
mae: 0.576744
r2_score: 0.904009
mae: 0.286304
r2_score: 0.794243
mae: 0.412866
r2_score: 0.818206
mae: 0.386199
r2_score: 0.708374
mae: 0.452568
r2_score: 0.399961
mae: 0.663637
r2_score: 0.812903
mae: 0.403030
r2_score: 0.772315
mae: 0.413081
r2_score: 0.575665
mae: 0.558029
r2_score: 0.638054
mae: 0.581455
r2_score: 0.498147
mae: 0.568529
