mp-14115,268.3324024498025
mp-15704,349.692438921137
mp-12491,39.04108704550243
mp-5061,140.9313534408953
mp-5962,105.33025369251666
mp-23289,117.51275386943597
mp-1022,115.44588957917853
mp-27419,74.41208490599504
mp-569548,32.127995495614556
mp-5348,206.68508290275793
mp-9384,37.84169661118756
mp-961646,161.9675319342364
mp-6972,126.10132896796094
mp-13900,86.72032921768155
mp-8311,140.08416332775352
mp-638729,41.358508827618174
mp-697096,87.95933749176608
mp-23231,80.96117271887792
mp-7908,56.28923860584801
mp-4627,164.6337803082696
mp-10044,316.6476760726236
mp-3731,156.09264069123446
mp-13541,124.6074329016502
mp-8192,59.657160817455875
mp-8891,109.40399812562505
mp-776532,173.58558201326002
mp-6026,128.60375285766037
mp-9845,68.8751213260888
mp-10547,53.94079039291981
mp-9900,37.88455787172946
mp-5020,144.46391285301814
mp-1960,410.64360040978636
mp-641923,33.29875659186327
mp-571093,109.0367053679458
mp-505297,175.95261992067267
mp-561586,65.31272314553698
mp-9812,141.9654438815185
mp-5132,162.05309752876863
mp-22898,64.62988528397362
mp-4236,69.3293910802669
mp-4666,71.77837356609217
mp-989608,38.2126843040652
mp-697038,91.1461207373856
mp-5077,107.91183970786459
mp-569677,91.78365677694948
mp-9687,54.55637362052861
mp-6088,89.69240967648331
mp-754117,174.53560453296458
mp-13445,44.04735523095169
mp-560790,50.44230497306171
mp-6270,93.06717785053121
mp-555763,103.31362229759556
mp-8452,161.08459287234774
mp-12385,84.6650370509331
mp-755287,142.65599673189428
mp-9306,120.26665686852986
mp-8147,54.04650612162267
mp-12444,89.07040495914413
mp-754212,25.664304937309513
mp-34126,83.43418382776684
mp-7436,78.67661838362652
mp-7089,89.51576023440776
mp-867219,92.77527457320052
mp-14206,58.36841036605125
mp-553875,210.81678160428729
mp-8405,89.36255272491056
mp-10615,121.19312128058831
mp-2008,205.33475330914195
mp-23933,244.91458368997027
mp-961693,118.00421940487574
mp-991652,60.08418756665185
mp-573755,36.95244768498017
mp-23860,121.57315569974591
mp-661,411.2852907784352
mp-961685,147.29897866080785
mp-2858,164.03118148027636
mp-862631,36.674891408167724
mp-553025,85.67379768147107
mp-7027,138.94950883518143
mp-8278,105.6569207522139
mp-9486,89.12100133225422
mp-10341,125.68284010292007
mp-28797,170.6797754593154
mp-22660,121.52748112836093
mp-13097,105.16136628001803
mp-4555,167.2722407834571
mp-10336,51.16826390801098
mp-1008506,98.8312511071175
mp-571461,55.639831396440535
mp-9672,78.97386690284023
mp-1700,580.985028913015
mp-29149,182.50703930189357
mp-924128,144.78452727693337
mp-30041,76.00454765082337
mp-551203,41.75193072000086
mp-2340,147.57314406597442
mp-10418,62.859821153319444
mp-7457,50.67143145593473
mp-22990,45.93637973847127
mp-11659,81.89179909878195
mp-4514,125.6367451533937
mp-315,127.02683262608906
mp-8188,202.86349991023033
mp-540957,26.553831718074733
mp-9664,63.64558503039849
mp-4406,132.39634563780876
mp-20329,62.628187342391605
mp-27546,148.3934488641736
mp-22894,34.67172613955145
mp-573763,32.453852632873684
mp-20450,187.33876367436443
mp-13275,90.1545044516987
mp-549737,91.525561753621
mp-4187,161.2758594050551
mp-3642,91.74988583278015
mp-20352,73.50187625170162
mp-28627,45.271232824048184
mp-8262,69.06845155419067
mp-1413,228.66335114318707
mp-9166,294.4969672262283
mp-856,195.9139144504036
mp-1106,62.671097762565886
mp-8409,162.21695165023493
mp-4979,88.7750359376904
mp-1009792,304.70759721280797
mp-978847,105.4396980210915
mp-31451,128.3928002248434
mp-505825,54.804539137754176
mp-8235,80.18565044513613
mp-1794,492.50961973149384
mp-27985,155.59501935777706
mp-20256,56.80624373298368
mp-682,254.1427938652792
mp-772290,72.20960103720704
mp-2784,91.99737338377543
mp-9062,53.975820197069126
mp-23303,72.4295734334036
mp-4200,190.51610402836127
mp-9127,105.5937015203822
mp-15724,75.86290287718421
mp-867203,70.88576766676869
mp-9259,96.3637491109273
mp-989405,35.925652251606195
mp-16763,79.66051125995715
mp-568284,41.0331501349277
mp-961774,73.38713438267455
mp-7752,84.58385765368972
mp-5295,105.99725847068089
mp-7928,95.56958657435094
mp-675230,90.19120101930044
mp-2229,250.27181915164022
mp-11674,65.63063458346133
mp-7929,73.27767836499177
mp-552547,60.75511665158286
mp-27253,98.80727134582187
mp-9872,78.61865892925371
mp-1541,219.27625898385648
mp-546011,107.79956708085493
mp-841,253.21278216964419
mp-4190,125.31875319159012
mp-867193,35.830634413814145
mp-581024,46.4946955716961
mp-9063,45.75561221256794
mp-23302,61.30579994220346
mp-9126,109.24851848327725
mp-22905,205.23496165448591
mp-3481,75.16045565482865
mp-568544,49.338396487166285
mp-24428,102.3401537613609
mp-14437,126.28985328707714
mp-11265,53.404067840618026
mp-2286,150.90839965713
mp-20187,56.55532757274953
mp-14088,61.54755825535869
mp-22913,129.80853559953576
mp-1500,133.57124661162578
mp-556953,48.20485084279338
mp-23251,90.11103734095025
mp-8058,132.66832193436008
mp-2455,153.41893456041203
mp-380,90.52725414856346
mp-37091,58.450456240690585
mp-3614,172.33505566547183
mp-16236,54.51772815167716
mp-998604,44.52793382150219
mp-23197,41.556149690390264
mp-441,65.66101740327201
mp-27300,30.059097335446044
mp-8799,74.65440460486188
mp-7895,92.49220989454703
mp-753098,145.4753238091897
mp-3839,58.084572427500774
mp-28626,92.91794227777892
mp-644203,72.46885200066158
mp-22895,134.4672730264559
mp-551243,56.28352001853278
mp-568968,51.768695032909626
mp-30847,135.44263307712353
mp-22483,44.307443153854095
mp-1039,70.94942843946879
mp-9720,44.94223834192893
mp-1009750,390.41174245042146
mp-20282,37.8199698819228
mp-7505,66.1562018148727
mp-567776,39.37666880830377
mp-998413,32.09102027891313
mp-1008680,153.3581268871065
mp-37906,372.75824141683813
mp-7786,56.971160131608904
mp-9262,51.646276808578634
mp-924129,156.16495879859903
mp-28020,48.77721147919497
mp-181,60.935711246022684
mp-1009087,115.61896096133995
mp-6494,97.16574105249754
mp-997089,178.04981755152266
mp-1018100,90.60813435412996
mp-9274,24.925775080620266
mp-2068,145.919140981718
mp-27678,96.92957921974912
mp-32616,87.88880780254931
mp-8127,111.66251670730739
mp-8062,626.895277346479
mp-1243,157.5794222423653
mp-6586,96.50532459416284
mp-267,130.03163693750213
mp-288,144.13046170626342
mp-571102,60.2602656411608
mp-23070,78.78509054307227
